#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm2+name+alt1+i_ara+is_arab,#adm2+name+alt2+i_ara+is_arab,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Zitouna,,DZ039038,,,,,,Skikda,سكيكدة,DZ039,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Soltane,,DZ040001,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Zana,,DZ040002,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bir Bou Haouch,,DZ040003,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Drea,,DZ040004,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Haddada,,DZ040005,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Hanancha,,DZ040006,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Khedara,,DZ040007,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Khemissa,,DZ040008,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
M'Daourouche,,DZ040009,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Mechroha,,DZ040010,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Merahna,,DZ040011,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Oued Keberit,,DZ040012,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ouled Driss,,DZ040013,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ouled Moumen,,DZ040014,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Oum El Adhaim,,DZ040015,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Quillen,,DZ040016,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Raggouba,,DZ040017,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Safel El Ouiden,,DZ040018,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sedrata,,DZ040019,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Fredj,,DZ040020,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Souk-Ahras,,DZ040021,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Taoura,,DZ040022,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Terraguelt,,DZ040023,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tiffech,,DZ040024,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Zaarouria,,DZ040025,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Zouabi,,DZ040026,,,,,,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Abalessa,,DZ041001,,,,,,Tamanrasset,تمنراست,DZ041,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Fouggarat Ez Zouaia,,DZ041002,,,,,,Tamanrasset,تمنراست,DZ041,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Idles,,DZ041003,,,,,,Tamanrasset,تمنراست,DZ041,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
In Amguel,,DZ041004,,,,,,Tamanrasset,تمنراست,DZ041,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
In Ghar,,DZ041005,,,,,,Tamanrasset,تمنراست,DZ041,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
In Guezzam,,DZ041006,,,,,,Tamanrasset,تمنراست,DZ041,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
In Salah,,DZ041007,,,,,,Tamanrasset,تمنراست,DZ041,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tamanrasset,,DZ041008,,,,,,Tamanrasset,تمنراست,DZ041,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tazrouk,,DZ041009,,,,,,Tamanrasset,تمنراست,DZ041,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tin Zaouatine,,DZ041010,,,,,,Tamanrasset,تمنراست,DZ041,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Zerga,,DZ042001,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bedjene,,DZ042002,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bekkaria,,DZ042003,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bir Dheheb,,DZ042004,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bir El Ater,,DZ042005,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bir Mokadem,,DZ042006,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Boukhadra,,DZ042007,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Boulhaf Dyr,,DZ042008,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Cheria,,DZ042009,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Aouinet,,DZ042010,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Houidjbet,,DZ042011,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Kouif,,DZ042012,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Ma Labiod,,DZ042013,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Mazeraa,,DZ042014,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Meridj,,DZ042015,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Ogla,,DZ042016,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Ogla El Malha,,DZ042017,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Ouenza,,DZ042018,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ferkane,,DZ042019,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Gourigueur,,DZ042020,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Hammamet,,DZ042021,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Morsot,,DZ042022,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Negrine,,DZ042023,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Oum Ali,,DZ042024,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Safsaf El Ouesra,,DZ042025,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Stah Guentis,,DZ042026,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tebessa,,DZ042027,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Thlidjene,,DZ042028,,,,,,Tebessa,تبسة,DZ042,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Bouchekif,,DZ043001,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Deheb,,DZ043002,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain El Hadid,,DZ043003,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Kermes,,DZ043004,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Zarit,,DZ043005,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bougara,,DZ043006,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Chehaima,,DZ043007,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Dahmouni,,DZ043008,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Djebilet Rosfa,,DZ043009,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Djillali Ben Amar,,DZ043010,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Faidja,,DZ043011,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Frenda,,DZ043012,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Guertoufa,,DZ043013,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Hamadia,,DZ043014,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ksar Chellala,,DZ043015,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Machraa Sfa,,DZ043016,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Madna,,DZ043017,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Mahdia,,DZ043018,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Medrissa,,DZ043019,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Medroussa,,DZ043020,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Meghila,,DZ043021,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Mellakou,,DZ043022,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Nadorah,,DZ043023,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Naima,,DZ043024,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Oued Lilli,,DZ043025,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Rahouia,,DZ043026,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Rechaiga,,DZ043027,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sebaine,,DZ043028,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sebt,,DZ043029,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Serghine,,DZ043030,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi  Abdelghani,,DZ043031,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Abderrahmane,,DZ043032,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Ali Mellal,,DZ043033,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Bakhti,,DZ043034,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Hosni,,DZ043035,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sougueur,,DZ043036,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tagdemt,,DZ043037,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Takhmaret,,DZ043038,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tiaret,,DZ043039,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tidda,,DZ043040,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tousnina,,DZ043041,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Zmalet Emir Abdelkader,,DZ043042,,,,,,Tiaret,تيارت,DZ043,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Oum El Assel,,DZ044001,,,,,,Tindouf,تندوف,DZ044,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tindouf,,DZ044002,,,,,,Tindouf,تندوف,DZ044,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Aghbal,,DZ045001,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ahmer El Ain,,DZ045002,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Tagourait,,DZ045003,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Milleuk,,DZ045004,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bou Ismail,,DZ045005,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bouharoun,,DZ045006,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bourkika,,DZ045007,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Chaiba,,DZ045008,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Cherchel,,DZ045009,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Damous,,DZ045010,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Douaouda,,DZ045011,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Fouka,,DZ045012,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Gouraya,,DZ045013,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Hadjeret Ennous,,DZ045014,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Hadjout,,DZ045015,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Hattatba,,DZ045016,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Khemisti,,DZ045017,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Kolea,,DZ045018,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Larhat,,DZ045019,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Menaceur,,DZ045020,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Messelmoun,,DZ045021,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Meurad,,DZ045022,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Nador,,DZ045023,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Amar,,DZ045024,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Ghiles,,DZ045025,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Rached,,DZ045026,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Semiane,,DZ045027,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tipaza,,DZ045028,,,,,,Tipaza,تيبازة,DZ045,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ammari,,DZ046001,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Chaib,,DZ046002,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Lahcene,,DZ046003,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bordj Bounaama,,DZ046004,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bordj El Emir Abdelkader,,DZ046005,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Boucaid,,DZ046006,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Khemisti,,DZ046007,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Larbaa,,DZ046008,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Lardjem,,DZ046009,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Layoune,,DZ046010,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Lazharia,,DZ046011,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Maacem,,DZ046012,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Melaab,,DZ046013,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ouled Bessem,,DZ046014,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Abed,,DZ046015,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Boutouchent,,DZ046016,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Lantri,,DZ046017,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Slimane,,DZ046018,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tamalaht,,DZ046019,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Theniet El Had,,DZ046020,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tissemsilt,,DZ046021,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Youssoufia,,DZ046022,,,,,,Tissemsilt,تسمسيلت,DZ046,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Abi Youcef,,DZ047001,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Aghni Goughran,,DZ047002,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Aghrib,,DZ047003,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain El Hammam,,DZ047004,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Zaouia,,DZ047005,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ait Aggouacha,,DZ047006,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ait Aissa Mimoun,,DZ047007,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ait Bouadou,,DZ047008,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ait Boumahdi,,DZ047009,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ait Chaffaa,,DZ047010,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ait Khelili,,DZ047011,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ait Mahmoud,,DZ047012,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ait Oumalou,,DZ047013,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ait Toudert,,DZ047014,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ait Yahia,,DZ047015,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ait Yahia Moussa,,DZ047016,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Akbil,,DZ047017,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Akerrou,,DZ047018,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Assi Youcef,,DZ047019,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Azazga,,DZ047020,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Azeffoun,,DZ047021,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Aissi,,DZ047022,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Douala,,DZ047023,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Yenni,,DZ047024,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Ziki,,DZ047025,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Zmenzer,,DZ047026,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Boghni,,DZ047027,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Boudjima,,DZ047028,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bounouh,,DZ047029,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bouzguen,,DZ047030,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Draa Ben Khedda,,DZ047031,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Draa El Mizan,,DZ047032,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Freha,,DZ047033,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Frikat,,DZ047034,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Iboudraren,,DZ047035,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Idjeur,,DZ047036,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Iferhounene,,DZ047037,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ifigha,,DZ047038,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Iflissen,,DZ047039,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Illilten,,DZ047040,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Iloula Oumalou,,DZ047041,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Imsouhal,,DZ047042,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Irdjen,,DZ047043,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Larba Nait Irathen,,DZ047044,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
