#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+name+i_ara+is_arab,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ara+is_arab,#adm3+name+alt2+i_ara+is_arab,#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:887:3:200925,200925,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2009,1603:45:16:887:3:200925,Sa'lat Zabid,سائلة زبيد,YE200925,Salat Zabid - Mayfaat Ans,,,,,Mayfa'at Ans,ميفعة عنس,YE2009,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201021,201021,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2010,1603:45:16:887:3:201021,Jabal Ad Dar,جبل الدار,YE201021,Jabal Ad Dar,,,,,Ans,عنس,YE2010,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201022,201022,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2010,1603:45:16:887:3:201022,Wadi Al Har,وادي الحار,YE201022,Wadi Al Har,,,,,Ans,عنس,YE2010,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201023,201023,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2010,1603:45:16:887:3:201023,Sa'lat Ma'saj,سائلة معسج,YE201023,Salat Masaj,,,,,Ans,عنس,YE2010,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201024,201024,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2010,1603:45:16:887:3:201024,Ya'r,يعر,YE201024,Yar,,,,,Ans,عنس,YE2010,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201025,201025,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2010,1603:45:16:887:3:201025,Sa'lat Zabid,سائلة زبيد,YE201025,Salat Zabid - Ans,,,,,Ans,عنس,YE2010,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201026,201026,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2010,1603:45:16:887:3:201026,Jabal Zabid,جبل زبيد,YE201026,Jabal Zabid,,,,,Ans,عنس,YE2010,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201027,201027,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2010,1603:45:16:887:3:201027,Wadi Zabid,وادي زبيد,YE201027,Wadi Zabid,,,,,Ans,عنس,YE2010,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201121,201121,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201121,Khums Al Haql,خمس الحقل,YE201121,Khums Al Haql,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201122,201122,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201122,Khums Al Wasat,خمس الوسط,YE201122,Khums Al Wasat,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201123,201123,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201123,Al Qit'ah,القطعه,YE201123,Al Qitah,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201124,201124,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201124,Al Aridah,العارضه,YE201124,Al Aridah - Dwran Anis,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201125,201125,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201125,Bakil,بكيل,YE201125,Bakil - Dwran Anis,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201126,201126,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201126,Khums Hazim,خمس حزيم,YE201126,Khums Hazim,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201127,201127,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201127,Bayt Al Hajri,بيت الحجري,YE201127,Bayt Al Hajri,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201128,201128,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201128,Khums Bani As Suhaqi,خمس بني السهاقي,YE201128,Khums Bani As Suhaqi,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201129,201129,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201129,Bani Suwayd,بني سويد,YE201129,Bani Suwayd - Dwran Anis,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201130,201130,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201130,Himyar,حمير,YE201130,Himyar - Dwran Anis,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201131,201131,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201131,Bani Ash Shi'i,بني الشيعى,YE201131,Bani Ash Shii,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201132,201132,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201132,Al Marwan,المرون,YE201132,Al Marwan,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201133,201133,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201133,Bayt Al Omaysi,بيت العميسي,YE201133,Bayt Al Omaysi,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201134,201134,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201134,Thumanah,ثمانه,YE201134,Thumanah,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201135,201135,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201135,As Salaf,السلف,YE201135,As Salaf - Dwran Anis,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201136,201136,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201136,Bani Hatim,بني حاتم,YE201136,Bani Hatim - Dwran Anis,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201137,201137,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201137,Ihlal,احلال,YE201137,Ihlal,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201138,201138,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201138,Al Habs,الحبس,YE201138,Al Habs,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201139,201139,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201139,Dhulaym,ظليم,YE201139,Dhulaym,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201140,201140,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201140,Yatar,يتار,YE201140,Yatar,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201141,201141,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201141,Al Ka'b,الكعب,YE201141,Al Kab,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201142,201142,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201142,Jabal As suq,جبل السوق,YE201142,Jabal As suq,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201143,201143,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201143,Sharih,شارح,YE201143,Sharih - Dawran Anis,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201144,201144,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201144,Hadad,هداد,YE201144,Hadad,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201145,201145,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201145,Khums Bani Fadl,خمس بني فضل,YE201145,Khums Bani Fadl,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201146,201146,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201146,Arjaz,عرجز,YE201146,Arjaz,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201147,201147,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201147,Bani Al Ashram,بني الاشرم,YE201147,Bani Al Ashram,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201148,201148,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201148,Bani Isa,بني عيسى,YE201148,Bani Isa - Dwran Anis,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201149,201149,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201149,Bayt Al Ansi,بيت العنسي,YE201149,Bayt Al Ansi,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201150,201150,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201150,Al Jabal,الجبل,YE201150,Al Jabal - Dwran Anis,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201151,201151,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2011,1603:45:16:887:3:201151,As Sayh,الصيح,YE201151,As Sayh,,,,,Dawran Anis,ضوران انس,YE2011,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201221,201221,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201221,Al Kayna'ah,الكينعه,YE201221,Al Kaynaah,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201222,201222,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201222,As Sayd,الصيد,YE201222,As Sayd,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201223,201223,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201223,Al Jahili,الجاهلي,YE201223,Al Jahili,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201224,201224,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201224,Kuhal,كهال,YE201224,Kuhal,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201225,201225,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201225,Ghurban,غربان,YE201225,Ghurban - Al Manar,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201226,201226,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201226,Dhi Hud,ذي حود,YE201226,Dhi Hud,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201227,201227,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201227,Jabal Ishaq,جبل اسحاق,YE201227,Jabal Ishaq,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201228,201228,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201228,Dhahib,ذاهب,YE201228,Dhahib,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201229,201229,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201229,Anaban,عنبان,YE201229,Anaban,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201230,201230,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201230,Bani As Saghir,بني الصغير,YE201230,Bani As Saghir,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201231,201231,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201231,Al Majan,المجن,YE201231,Al Majan,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201232,201232,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201232,Al Ja'afirah,الجعافره,YE201232,Al Jaafirah - Al Manar,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201233,201233,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201233,Ar Ra'iyah,الرعيه,YE201233,Ar Raiyah,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201234,201234,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201234,Mawir,ماور,YE201234,Mawir,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201235,201235,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201235,Bani Salamah,بني سلامه,YE201235,Bani Salamah,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:201236,201236,1603:45:16:887:0,1603:45:16:887:1:20,1603:45:16:887:2:2012,1603:45:16:887:3:201236,Al Ma'inah,المعينه,YE201236,Al Mainah,,,,,Al Manar,المنار,YE2012,Dhamar,ذمار,YE20,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210121,210121,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2101,1603:45:16:887:3:210121,Dahr,دهر,YE210121,Dahr,,,,,Dahr,دهر,YE2101,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210221,210221,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2102,1603:45:16:887:3:210221,At Talh,الطلح,YE210221,At Talh - At Talh,,,,,At Talh,الطلح,YE2102,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210321,210321,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2103,1603:45:16:887:3:210321,Jardan,جردان,YE210321,Jardan,,,,,Jardan,جردان,YE2103,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210421,210421,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2104,1603:45:16:887:3:210421,Arma'a,عرماء,YE210421,Armaa,,,,,Arma'a,عرماء,YE2104,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210521,210521,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2105,1603:45:16:887:3:210521,Osaylan,عسيلان,YE210521,Osaylan,,,,,Osaylan,عسيلان,YE2105,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210621,210621,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2106,1603:45:16:887:3:210621,Ayn,عين,YE210621,Ayn,,,,,Ayn,عين,YE2106,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210721,210721,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2107,1603:45:16:887:3:210721,Al-Olya,العليا,YE210721,Al-Olya,,,,,Bayhan,بيحان,YE2107,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210821,210821,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2108,1603:45:16:887:3:210821,Al Jafrah,الجفره,YE210821,Al Jafrah - Markhah Al Olya,,,,,Markhah Al Olya,مرخة العليا,YE2108,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210822,210822,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2108,1603:45:16:887:3:210822,Al Haydah,الحيده,YE210822,Al Haydah,,,,,Markhah Al Olya,مرخة العليا,YE2108,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210823,210823,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2108,1603:45:16:887:3:210823,Al Khis,الخيس,YE210823,Al Khis,,,,,Markhah Al Olya,مرخة العليا,YE2108,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210824,210824,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2108,1603:45:16:887:3:210824,As Salmin,السلمين,YE210824,As Salmin,,,,,Markhah Al Olya,مرخة العليا,YE2108,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210825,210825,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2108,1603:45:16:887:3:210825,Al Aqir,العاقر,YE210825,Al Aqir,,,,,Markhah Al Olya,مرخة العليا,YE2108,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210826,210826,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2108,1603:45:16:887:3:210826,Al Quwah,القوه,YE210826,Al Quwah,,,,,Markhah Al Olya,مرخة العليا,YE2108,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210827,210827,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2108,1603:45:16:887:3:210827,Halhal,حلحل,YE210827,Halhal,,,,,Markhah Al Olya,مرخة العليا,YE2108,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210828,210828,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2108,1603:45:16:887:3:210828,Nuqaq,نقاق,YE210828,Nuqaq,,,,,Markhah Al Olya,مرخة العليا,YE2108,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:210921,210921,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2109,1603:45:16:887:3:210921,Markhah As Sufla,مرخة السفلى,YE210921,Markhah As Sufla,,,,,Markhah As Sufla,مرخة السفلى,YE2109,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:211021,211021,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2110,1603:45:16:887:3:211021,Nisab,نصاب,YE211021,Nisab,,,,,Nisab,نصاب,YE2110,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:211121,211121,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2111,1603:45:16:887:3:211121,Hatib,حطيب,YE211121,Hatib,,,,,Hatib,حطيب,YE2111,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:211221,211221,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2112,1603:45:16:887:3:211221,As Sa'id,الصعيد,YE211221,As Said,,,,,As Sa'id,الصعيد,YE2112,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:211321,211321,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2113,1603:45:16:887:3:211321,Ataq,عتق,YE211321,Ataq,,,,,Ataq,عتق,YE2113,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:211421,211421,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2114,1603:45:16:887:3:211421,Habban,حبان,YE211421,Habban,,,,,Habban,حبان,YE2114,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:211521,211521,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2115,1603:45:16:887:3:211521,Ar Rawdah,الروضه,YE211521,Ar Rawdah - Ar Rawdah,,,,,Ar Rawdah,الروضه,YE2115,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:211621,211621,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2116,1603:45:16:887:3:211621,Mayfa'ah,ميفعه,YE211621,Mayfaah,,,,,Mayfa'ah,ميفعه,YE2116,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:211721,211721,1603:45:16:887:0,1603:45:16:887:1:21,1603:45:16:887:2:2117,1603:45:16:887:3:211721,Radum,رضوم,YE211721,Radum,,,,,Radum,رضوم,YE2117,Shabwah,شبوه,YE21,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:220121,220121,1603:45:16:887:0,1603:45:16:887:1:22,1603:45:16:887:2:2201,1603:45:16:887:3:220121,Baqim,باقم,YE220121,Baqim,,,,,Baqim,باقم,YE2201,Sa'dah,صعده,YE22,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:220122,220122,1603:45:16:887:0,1603:45:16:887:1:22,1603:45:16:887:2:2201,1603:45:16:887:3:220122,Suhar Ash Sham,سحار الشام,YE220122,Suhar Ash Sham,,,,,Baqim,باقم,YE2201,Sa'dah,صعده,YE22,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:220123,220123,1603:45:16:887:0,1603:45:16:887:1:22,1603:45:16:887:2:2201,1603:45:16:887:3:220123,Sharawah,شراوه,YE220123,Sharawah,,,,,Baqim,باقم,YE2201,Sa'dah,صعده,YE22,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:220124,220124,1603:45:16:887:0,1603:45:16:887:1:22,1603:45:16:887:2:2201,1603:45:16:887:3:220124,Yasnam,يسنم,YE220124,Yasnam,,,,,Baqim,باقم,YE2201,Sa'dah,صعده,YE22,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:220125,220125,1603:45:16:887:0,1603:45:16:887:1:22,1603:45:16:887:2:2201,1603:45:16:887:3:220125,Qahr Bani Al Harith,قهربني الحارث,YE220125,Qahr Bani Al Harith,,,,,Baqim,باقم,YE2201,Sa'dah,صعده,YE22,Yemen,اليمن,YE,2019-02-01,2021-02-11,
